season_id,match_id,total_points,name,team,starting_11_actual,starting_11_points,runs_actual,runs_points,fours_actual,fours_points,sixes_actual,sixes_points,atleast_10_balls,strike_rate_actual,strike_rate_points,50_100_points,duck_actual,duck_points,wickets_actual,wickets_points,maidens_actual,maidens_points,atleast_2_overs,economy_rate_actual,economy_rate_points,bonus_points,catches_actual,catches_points,run_out_actual,run_out_points,stumping_actual,stumping_points,rank
2010,3,61.0,MF Maharoof,Delhi Daredevils,Yes,4,1.0,1.0,0.0,0.0,0.0,0.0,False,100.0,0.0,0,False,0,2.0,50.0,0.0,0.0,True,9.25,-2.0,0,1.0,8.0,0.0,0.0,0.0,0.0,4
2010,3,60.0,DP Nannes,Delhi Daredevils,Yes,4,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,-0.0,0,False,0,2.0,50.0,0.0,0.0,True,3.0,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5
2010,3,60.0,IK Pathan,Kings XI Punjab,Yes,4,21.0,21.0,2.0,2.0,0.0,0.0,True,131.25,0.0,0,False,0,1.0,25.0,0.0,0.0,True,7.04,0.0,0,1.0,8.0,0.0,0.0,0.0,0.0,6
2010,3,59.0,KD Karthik,Delhi Daredevils,Yes,4,20.0,20.0,3.0,3.0,0.0,0.0,True,111.11,0.0,0,False,0,0.0,0.0,0.0,0.0,False,,0.0,0,1.0,8.0,0.0,0.0,2.0,24.0,7
2010,3,57.0,M Manhas,Delhi Daredevils,Yes,4,31.0,31.0,2.0,2.0,0.0,0.0,True,129.16,0.0,0,False,0,0.0,0.0,0.0,0.0,False,,0.0,0,1.0,8.0,2.0,12.0,0.0,0.0,8
2010,3,37.0,PJ Sangwan,Delhi Daredevils,Yes,4,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,-0.0,0,False,0,1.0,25.0,0.0,0.0,True,8.0,0.0,0,1.0,8.0,0.0,0.0,0.0,0.0,9
2010,3,31.0,A Mishra,Delhi Daredevils,Yes,4,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,-0.0,0,False,0,1.0,25.0,0.0,0.0,True,5.75,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10
2010,3,29.0,VY Mahesh,Delhi Daredevils,Yes,4,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,-0.0,0,False,0,1.0,25.0,0.0,0.0,True,7.66,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11
2010,3,27.0,TM Dilshan,Delhi Daredevils,Yes,4,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,-0.0,0,True,-2,1.0,25.0,0.0,0.0,False,7.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12
2010,3,27.0,YA Abdulla,Kings XI Punjab,Yes,4,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,-0.0,0,True,-2,1.0,25.0,0.0,0.0,True,7.5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,13
2010,3,24.0,KC Sangakkara,Kings XI Punjab,Yes,4,17.0,17.0,1.0,1.0,1.0,2.0,False,188.88,0.0,0,False,0,0.0,0.0,0.0,0.0,False,,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,14
2010,3,24.0,DPMD Jayawardene,Kings XI Punjab,Yes,4,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,-0.0,0,True,-2,0.0,0.0,0.0,0.0,False,,0.0,0,2.0,16.0,1.0,6.0,0.0,0.0,15
2010,3,15.0,Yuvraj Singh,Kings XI Punjab,Yes,4,4.0,4.0,1.0,1.0,0.0,0.0,False,80.0,0.0,0,False,0,0.0,0.0,0.0,0.0,True,3.66,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,16
2010,3,15.0,PP Chawla,Kings XI Punjab,Yes,4,5.0,5.0,0.0,0.0,0.0,0.0,False,71.42,0.0,0,False,0,0.0,0.0,0.0,0.0,True,8.25,0.0,0,0.0,0.0,1.0,6.0,0.0,0.0,17
2010,3,14.0,MS Bisla,Kings XI Punjab,Yes,4,2.0,2.0,0.0,0.0,0.0,0.0,False,33.33,-0.0,0,False,0,0.0,0.0,0.0,0.0,False,,0.0,0,1.0,8.0,0.0,0.0,0.0,0.0,18
